,barrio,price_usd_per_m2,surface_total_clean,rooms_clean,precios_nuevos,precios_aprox_usd_clean,amenities,estacionamiento,sum,pileta,parrilla,gimnasio,lavadero,solarium,quincho,baulera,terraza,expenses,floor_clean
690,Colegiales,3161.2903225806454,31.0,2.0,98000.0,98000.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
691,Belgrano,2923.076923076924,52.0,2.0,152000.0,152000.0,False,True,False,False,False,False,False,False,False,False,False,1800.0,6.0
692,Belgrano,2923.076923076924,52.0,3.0,152000.0,152000.0,False,True,False,False,False,False,False,False,False,False,False,1800.0,6.0
693,Belgrano,2923.076923076924,52.0,3.0,152000.0,152000.0,False,True,False,False,False,False,False,False,False,False,False,1800.0,6.0
694,Coghlan,2923.076923076924,52.0,2.0,152000.0,152000.0,False,True,False,False,False,False,False,False,False,False,False,1800.0,6.0
695,Coghlan,2923.076923076924,52.0,3.0,152000.0,152000.0,False,True,False,False,False,False,False,False,False,False,False,1800.0,6.0
696,San Cristobal,1642.857142857143,70.0,4.0,115000.0,115000.0,True,False,False,False,False,False,True,False,False,False,False,2500.0,2.0
697,Barrio Norte,3448.2758620689656,29.0,2.0,100000.0,100000.0,False,False,False,False,False,False,False,False,False,False,False,1600.0,7.0
698,Colegiales,3490.566037735849,53.0,2.0,185000.0,185000.0,True,False,False,False,True,False,True,True,False,False,False,1300.0,6.0
699,Flores,2000.0,50.0,2.0,100000.0,100000.0,True,False,True,True,False,False,False,True,False,False,False,,6.0
700,Flores,2100.0,50.0,2.0,105000.0,105000.0,True,False,True,True,False,False,False,True,False,False,False,,9.0
712,Barrio Norte,2788.4615384615386,104.0,3.0,290000.0,290000.0,True,False,False,False,False,False,True,False,False,False,False,7000.0,100.0
715,Flores,1666.666666666667,51.0,3.0,85000.0,85000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
720,Balvanera,,76.0,3.0,,,True,False,False,False,False,False,True,False,False,False,True,300.0,100.0
728,Almagro,1267.5438596491229,228.0,4.0,289000.0,289000.0,True,False,False,False,True,False,True,False,False,True,True,,100.0
729,Almagro,1267.5438596491229,228.0,5.0,289000.0,289000.0,True,False,False,False,True,False,True,False,False,True,True,,100.0
730,Almagro,1267.5438596491229,228.0,6.0,289000.0,289000.0,True,False,False,False,True,False,True,False,False,True,True,,100.0
731,Boedo,1267.5438596491229,228.0,6.0,289000.0,289000.0,True,False,False,False,True,False,True,False,False,True,True,,100.0
732,Boedo,1267.5438596491229,228.0,5.0,289000.0,289000.0,True,False,False,False,True,False,True,False,False,True,True,,100.0
733,Boedo,1267.5438596491229,228.0,4.0,289000.0,289000.0,True,False,False,False,True,False,True,False,False,True,True,,100.0
734,Balvanera,1267.5438596491229,228.0,6.0,289000.0,289000.0,True,False,False,False,True,False,True,False,False,True,True,,100.0
735,Balvanera,1267.5438596491229,228.0,5.0,289000.0,289000.0,True,False,False,False,True,False,True,False,False,True,True,,100.0
736,Balvanera,1267.5438596491229,228.0,4.0,289000.0,289000.0,True,False,False,False,True,False,True,False,False,True,True,,100.0
737,Balvanera,1267.5438596491229,228.0,4.0,289000.0,289000.0,True,False,False,False,True,False,True,False,False,True,True,,100.0
738,Balvanera,1267.5438596491229,228.0,5.0,289000.0,289000.0,True,False,False,False,True,False,True,False,False,True,True,,100.0
739,Boedo,1267.5438596491229,228.0,4.0,289000.0,289000.0,True,False,False,False,True,False,True,False,False,True,True,,100.0
740,Boedo,1267.5438596491229,228.0,5.0,289000.0,289000.0,True,False,False,False,True,False,True,False,False,True,True,,100.0
741,Boedo,1267.5438596491229,228.0,6.0,289000.0,289000.0,True,False,False,False,True,False,True,False,False,True,True,,100.0
742,Almagro,1267.5438596491229,228.0,6.0,289000.0,289000.0,True,False,False,False,True,False,True,False,False,True,True,,100.0
743,Almagro,1267.5438596491229,228.0,5.0,289000.0,289000.0,True,False,False,False,True,False,True,False,False,True,True,,100.0
744,Almagro,1267.5438596491229,228.0,4.0,289000.0,289000.0,True,False,False,False,True,False,True,False,False,True,True,,100.0
746,Caballito,2225.3521126760565,71.0,3.0,158000.0,158000.0,True,False,False,False,False,False,True,False,False,True,False,2653.0,2.0
748,Belgrano,1924.342105263158,304.0,4.0,585000.0,585000.0,True,True,False,False,True,False,True,False,True,True,True,3700.0,100.0
749,Belgrano,1924.342105263158,304.0,6.0,585000.0,585000.0,True,True,False,False,True,False,True,False,True,True,True,3700.0,100.0
751,Palermo,2924.528301886793,159.0,4.0,465000.0,465000.0,True,True,False,False,False,False,True,False,False,True,True,6500.0,100.0
753,Palermo,5138.88888888889,36.0,2.0,185000.0,185000.0,False,True,False,False,False,False,False,False,False,False,False,2500.0,100.0
781,Coghlan,2090.909090909091,66.0,2.0,138000.0,138000.0,True,True,False,True,False,False,False,True,False,False,True,2000.0,7.0
783,Villa Devoto,,,4.0,,,True,False,False,False,True,False,True,False,False,True,True,,100.0
784,Villa Devoto,,68.0,3.0,,,True,False,False,False,False,False,False,False,False,False,True,1500.0,100.0
785,Villa Pueyrredon,,68.0,3.0,,,True,False,False,False,False,False,False,False,False,False,True,1500.0,100.0
786,Velez Sarsfield,,35.0,4.0,,,True,False,False,False,True,False,True,False,True,False,True,,100.0
787,Caballito,,200.0,5.0,,,True,False,False,False,True,False,True,False,False,False,True,,100.0
789,Flores,2032.2580645161293,31.0,1.0,63000.0,63000.0,True,False,False,True,False,False,False,False,False,False,False,,100.0
790,Caballito,2272.7272727272725,110.0,4.0,250000.0,250000.0,True,False,False,False,False,False,False,False,False,False,True,,100.0
791,Abasto,1903.8461538461536,52.0,3.0,99000.0,99000.0,False,False,False,False,False,False,False,False,False,False,False,550.0,100.0
805,Palermo,,35.0,1.0,110000.0,110000.0,True,False,False,False,False,False,False,False,False,False,True,,100.0
816,Nunez,2448.9795918367345,147.0,4.0,360000.0,360000.0,True,False,False,False,False,False,True,False,False,False,False,1485.0,100.0
817,Belgrano,2448.9795918367345,147.0,4.0,360000.0,360000.0,True,False,False,False,False,False,True,False,False,False,False,1485.0,100.0
818,Belgrano,3131.7494600431964,463.0,5.0,1450000.0,1450000.0,True,True,False,False,False,False,True,False,False,False,True,15000.0,100.0
819,Versalles,2500.0,50.0,3.0,125000.0,125000.0,True,False,False,False,False,False,True,False,False,False,False,400.0,100.0
820,Villa del Parque,1217.391304347826,230.0,5.0,280000.0,280000.0,True,False,False,True,True,False,False,False,True,False,True,,100.0
827,Monte Castro,1901.9607843137253,51.0,2.0,97000.0,97000.0,False,True,False,False,False,False,False,False,False,False,False,750.0,100.0
828,Floresta,1725.0,40.0,2.0,69000.0,69000.0,True,False,False,False,False,False,True,False,False,False,False,600.0,100.0
829,Monte Castro,2142.8571428571427,63.0,3.0,135000.0,135000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
838,Retiro,3111.1111111111118,45.0,2.0,140000.0,140000.0,True,False,True,False,False,False,False,False,False,False,True,1000.0,100.0
839,Recoleta,,500.0,7.0,,,False,False,False,False,False,False,False,False,False,False,False,,100.0
840,Recoleta,4487.5,40.0,2.0,179500.0,179500.0,True,False,False,False,False,False,True,False,False,False,False,2000.0,100.0
842,,,24.0,,53000.0,53000.0,True,True,False,False,False,False,False,False,False,False,False,,100.0
845,,720.0,1250.0,,900000.0,900000.0,True,True,False,True,True,False,True,True,False,False,False,,100.0
846,,1334.2318059299191,371.0,,495000.0,495000.0,True,False,False,True,True,False,True,False,False,False,False,,100.0
867,Parque Patricios,,,1.0,70000.0,70000.0,True,False,False,False,False,False,False,False,False,False,True,,100.0
868,Saavedra,,,2.0,98000.0,98000.0,False,True,False,False,False,False,True,False,False,False,False,,5.0
869,Coghlan,,84.0,3.0,270000.0,270000.0,True,True,True,True,True,False,True,True,False,True,True,,2.0
870,Saavedra,,,2.0,117000.0,117000.0,False,False,False,False,False,False,True,False,False,False,True,,100.0
871,Parque Patricios,,,3.0,165000.0,165000.0,True,True,False,False,False,False,True,False,False,False,True,,100.0
876,San Nicolas,,203.0,17.0,250000.0,250000.0,False,False,False,False,False,False,False,False,False,False,False,,1.0
877,Monserrat,,472.0,22.0,300000.0,300000.0,False,False,False,False,False,False,False,False,False,False,False,,1.0
882,Villa Santa Rita,,98.0,4.0,168000.0,168000.0,True,True,True,False,True,False,True,False,False,False,True,,100.0
887,Monserrat,,,6.0,270000.0,270000.0,False,False,False,False,False,False,False,False,False,False,True,,1.0
888,Monserrat,,,5.0,275000.0,275000.0,False,False,False,False,False,False,False,False,False,False,False,,3.0
890,Palermo,,,4.0,375000.0,375000.0,True,False,False,False,False,False,False,False,False,True,False,,6.0
891,Flores,,,3.0,104900.0,104900.0,True,False,False,False,False,False,True,False,False,False,False,,100.0
893,Flores,,110.0,6.0,249000.0,249000.0,True,True,False,False,False,False,False,False,False,True,True,,1.0
901,,1935.483870967742,62.0,3.0,120000.0,120000.0,False,False,False,False,False,False,False,False,False,False,False,1200.0,100.0
913,San Cristobal,1318.6813186813188,273.0,,360000.0,360000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
914,Belgrano,2463.768115942029,69.0,2.0,170000.0,170000.0,True,True,False,False,False,False,False,False,False,False,True,2500.0,100.0
927,Flores,1352.9411764705883,68.0,1.0,92000.0,92000.0,False,False,False,False,False,False,False,False,False,False,True,,100.0
929,Parque Chas,2160.7894736842104,76.0,2.0,164220.0,164220.0,True,True,False,False,False,False,True,False,False,True,False,,100.0
933,Las Canitas,2872.7272727272725,55.0,2.0,158000.0,158000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
958,Chacarita,,200.0,2.0,84500.0,84500.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
959,Chacarita,,200.0,2.0,87500.0,87500.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
960,Chacarita,,200.0,2.0,89000.0,89000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
962,Congreso,,44.0,2.0,87000.0,87000.0,True,False,True,False,True,False,True,False,True,False,True,,100.0
965,Chacarita,,200.0,2.0,100000.0,100000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
967,Palermo,,,2.0,138000.0,138000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
969,Chacarita,,200.0,2.0,86000.0,86000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
970,Chacarita,,200.0,2.0,87500.0,87500.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
971,Chacarita,,200.0,2.0,89000.0,89000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
972,Chacarita,,200.0,2.0,90500.0,90500.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
973,Chacarita,,200.0,2.0,100000.0,100000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
979,Balvanera,,,5.0,240000.0,240000.0,True,False,False,False,False,False,False,False,False,False,True,,100.0
980,Congreso,,,3.0,139000.0,139000.0,False,False,False,False,False,False,False,False,False,False,False,,100.0
981,Floresta,,71.0,3.0,117000.0,117000.0,True,False,False,False,True,False,True,False,True,False,True,,100.0
982,Flores,,47.0,1.0,88000.0,88000.0,True,True,False,False,False,False,False,True,False,False,True,,100.0
983,Flores,,,2.0,103500.0,103500.0,True,False,False,False,False,False,False,False,False,False,True,,7.0
984,Flores,,,1.0,86000.0,86000.0,True,False,False,False,False,False,False,False,False,False,True,,6.0
989,Flores,1345.4545454545455,55.0,2.0,74000.0,74000.0,True,False,False,False,False,False,True,False,False,False,True,,100.0
990,Colegiales,,627.0,10.0,1550000.0,1550000.0,True,True,False,True,True,False,True,False,False,False,True,,100.0
997,Villa del Parque,,,4.0,279000.0,279000.0,True,False,False,False,True,False,True,False,False,False,True,,100.0
1008,Flores,1882.3529411764707,51.0,2.0,96000.0,96000.0,True,False,False,True,False,True,False,False,False,False,False,,100.0
1009,Flores,1816.793893129771,131.0,5.0,238000.0,238000.0,False,True,False,False,False,False,False,False,False,False,False,,100.0
1014,Almagro,2371.1340206185573,97.0,2.0,230000.0,230000.0,True,False,False,False,False,False,True,False,False,True,True,,100.0
1024,Barrio Norte,1160.7142857142858,56.0,,65000.0,65000.0,False,False,False,False,False,False,False,False,False,False,False,4000.0,100.0
1065,,3441.5584415584417,77.0,,265000.0,265000.0,True,False,True,True,True,True,True,False,False,False,True,,3.0
1068,,626.8656716417912,670.0,,420000.0,420000.0,True,True,False,False,True,False,True,False,False,False,False,,100.0
1076,,2524.752475247525,101.0,,255000.0,255000.0,True,True,False,True,True,False,True,False,False,False,False,,1.0
1081,,1464.2857142857142,56.0,2.0,82000.0,82000.0,True,True,True,True,True,False,False,False,False,False,True,,100.0
1090,Palermo,3941.176470588234,34.0,1.0,134000.0,134000.0,True,True,False,True,False,True,False,False,False,False,False,,100.0
1091,Mataderos,743.2432432432432,222.0,4.0,165000.0,165000.0,False,True,False,False,False,False,False,False,False,False,True,,100.0
1092,Palermo,5427.13567839196,199.0,5.0,1080000.0,1080000.0,True,True,True,True,False,False,True,False,False,False,True,,100.0
1093,Recoleta,2812.5,160.0,5.0,450000.0,450000.0,True,True,False,False,True,False,True,False,False,False,True,,100.0
1094,Barracas,1288.2096069868996,229.0,1.0,295000.0,295000.0,True,False,False,True,False,False,False,True,False,False,True,,100.0
1097,Barracas,2147.4675324675327,77.0,1.0,165355.0,165355.0,True,False,False,True,False,False,False,True,False,False,True,,100.0
1098,Belgrano,,166.0,4.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1099,Belgrano,,157.0,3.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1100,Belgrano,,113.0,3.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1101,Belgrano,,166.0,4.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1102,Belgrano,,166.0,4.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1103,Belgrano,,157.0,4.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1104,Belgrano,,113.0,3.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1105,Belgrano,,170.0,4.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1106,Belgrano,,159.0,3.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1107,Belgrano,,114.0,3.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1108,Belgrano,,412.0,4.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1109,Belgrano,,170.0,3.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1110,Belgrano,,170.0,4.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1111,Belgrano,,159.0,3.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1112,Belgrano,,158.0,4.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1113,Belgrano,,170.0,4.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1114,Belgrano,,158.0,4.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1115,Belgrano,,159.0,3.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1116,Belgrano,,158.0,4.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1117,Belgrano,,170.0,4.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1118,Belgrano,,158.0,4.0,,,True,True,True,True,False,True,False,False,False,False,False,,100.0
1119,Barracas,1225.68093385214,257.0,1.0,315000.0,315000.0,True,False,False,True,False,False,False,True,False,False,True,,100.0
1134,Barrio Norte,4980.0796812749,251.0,7.0,1250000.0,1250000.0,True,True,False,False,False,False,True,False,False,False,False,,100.0
1135,Barrio Norte,,231.0,5.0,,,False,False,False,False,False,False,False,False,False,False,False,,100.0
1136,Barrio Norte,,231.0,5.0,,,False,False,False,False,False,False,False,False,False,False,False,,100.0
1137,Barrio Norte,,231.0,5.0,,,False,False,False,False,False,False,False,False,False,False,False,,100.0
1139,Barrio Norte,2483.985765124555,281.0,5.0,698000.0,698000.0,True,True,False,False,False,False,True,False,False,False,True,,100.0
1141,Barrio Norte,2885.9060402684563,149.0,4.0,430000.0,430000.0,True,True,False,False,False,False,True,False,False,False,False,,100.0
1142,Recoleta,2962.962962962963,108.0,3.0,320000.0,320000.0,True,True,False,False,False,False,True,False,False,False,False,,100.0
1143,Barrio Norte,2038.8349514563104,309.0,5.0,630000.0,630000.0,True,True,False,False,False,False,True,False,False,False,False,,100.0
